customer_id,tenure_days,monthly_fee,num_logins_last_30,support_tickets_last_90,is_auto_renew,num_payments_failed,avg_session_time,churn
9810,14,10,9,2,0,0,8.01,1
9811,778,30,16,2,1,0,13.51,0
9812,652,10,10,1,1,1,4.07,0
9813,806,100,3,1,1,0,3.87,0
9814,364,50,14,3,1,0,9.92,0
9815,119,30,13,0,0,0,16.72,0
9816,238,100,6,1,0,2,16.52,1
9817,546,10,10,1,1,1,16.88,0
9818,169,100,9,1,1,0,18.27,0
9819,522,70,5,1,1,0,10.8,0
9820,634,50,10,1,0,0,24.37,0
9821,913,50,12,1,1,0,10.66,0
9822,657,100,8,1,0,0,10.64,0
9823,963,20,8,1,0,0,12.56,0
9824,958,50,18,0,1,2,12.77,0
9825,735,70,7,4,0,1,20.0,0
9826,883,50,12,0,1,0,13.17,0
9827,769,20,5,2,1,0,8.46,0
9828,780,50,11,0,0,1,9.78,0
9829,871,50,10,3,1,2,18.73,0
9830,516,20,16,1,0,0,11.99,0
9831,938,50,12,0,1,0,14.04,1
9832,397,100,7,3,1,0,15.74,0
9833,866,30,14,0,1,2,14.76,0
9834,106,100,12,2,1,0,5.63,0
9835,85,50,9,1,1,0,8.53,0
9836,214,10,6,0,1,0,9.69,1
9837,121,10,11,0,1,1,8.35,1
9838,132,30,8,0,1,0,13.37,0
9839,850,50,6,3,1,2,11.41,0
9840,197,70,4,0,1,0,8.0,0
9841,19,50,9,4,1,0,10.34,0
9842,642,10,6,0,1,0,9.17,1
9843,12,20,6,3,1,0,9.97,0
9844,81,30,4,4,1,1,17.07,0
9845,330,20,10,2,1,0,18.04,0
9846,866,70,14,1,1,0,18.38,0
9847,774,50,16,1,1,1,20.32,0
9848,392,70,10,1,0,0,12.13,0
9849,637,20,14,1,1,0,13.46,0
9850,307,50,14,0,1,0,11.16,0
9851,267,100,12,3,1,1,22.55,1
9852,447,100,7,0,1,0,20.4,1
9853,441,70,11,1,1,1,12.9,0
9854,895,100,10,1,1,0,6.29,0
9855,652,100,12,1,0,0,17.87,0
9856,841,10,7,4,1,0,15.02,0
9857,2,100,6,1,0,2,3.32,0
9858,520,10,10,1,1,0,18.07,1
9859,762,30,9,0,0,0,21.32,0
9860,651,10,10,4,1,0,20.26,0
9861,636,10,9,0,1,0,20.46,0
9862,309,20,16,3,1,0,20.74,0
9863,740,10,7,2,1,0,18.38,1
9864,522,10,8,1,1,0,18.27,0
9865,469,20,8,1,1,0,19.49,0
9866,212,10,11,1,1,0,19.61,0
9867,112,100,9,1,1,1,9.72,0
9868,8,10,8,2,1,0,16.49,0
9869,804,30,12,5,1,0,10.34,0
9870,477,10,9,0,1,1,24.85,0
9871,874,10,13,0,0,0,11.28,0
9872,460,30,14,1,1,0,13.51,0
9873,253,20,6,0,1,0,13.72,0
9874,526,100,11,0,1,2,19.18,1
9875,752,10,12,0,1,0,11.83,0
9876,438,100,9,1,1,0,11.51,0
9877,754,70,12,1,1,0,15.8,0
9878,981,100,15,3,1,0,16.15,0
9879,854,20,7,0,1,0,18.93,0
9880,661,20,10,1,0,0,14.01,0
9881,236,10,9,4,1,0,19.61,1
9882,306,30,6,4,0,1,5.23,1
9883,478,20,10,3,0,0,10.47,0
9884,679,30,9,1,0,0,9.19,0
9885,20,70,6,1,0,0,12.52,1
9886,216,30,4,2,0,0,19.33,1
9887,855,50,5,1,0,1,17.25,0
9888,135,30,9,2,1,0,12.61,0
9889,905,20,11,3,0,0,10.76,1
9890,129,30,7,3,1,1,21.11,0
9891,410,30,12,0,1,0,18.4,0
9892,422,50,10,1,1,1,17.37,0
9893,294,50,15,3,1,0,18.25,0
9894,246,10,11,1,1,0,10.86,0
9895,701,20,16,2,1,0,19.54,0
9896,556,10,9,0,0,0,16.31,0
9897,86,50,10,4,1,1,16.94,0
9898,556,30,14,1,0,0,22.4,0
9899,842,50,11,3,1,0,5.87,0
9900,375,70,12,3,1,0,2.65,0
9901,446,30,8,0,1,0,11.55,0
9902,378,10,11,4,1,0,15.39,1
9903,390,30,9,1,0,0,17.97,0
9904,657,70,10,2,1,0,17.08,0
9905,51,50,11,0,0,0,7.12,0
9906,242,20,8,1,0,0,11.25,0
9907,294,100,10,1,0,0,3.55,0
9908,920,20,13,0,1,0,16.25,0
9909,563,20,9,0,1,0,21.63,0
9910,266,50,9,2,1,0,20.56,0
9911,120,20,10,2,1,0,22.55,0
9912,712,70,11,0,0,1,15.29,0
9913,917,50,10,0,1,2,17.81,0
9914,248,20,12,0,1,0,18.56,1
9915,70,100,13,1,1,0,14.1,0
9916,853,10,7,1,1,1,7.92,0
9917,57,50,7,0,0,0,12.71,1
9918,382,50,7,1,1,1,3.16,0
9919,39,30,10,2,1,1,4.72,1
9920,984,20,10,2,1,0,11.71,0
9921,801,10,6,2,0,0,18.26,0
9922,443,100,10,1,0,0,10.14,0
9923,18,70,11,0,1,0,20.87,0
9924,952,50,11,0,1,0,15.21,0
9925,732,70,11,1,1,2,14.4,1
9926,825,70,4,0,1,0,16.08,0
9927,756,70,8,4,1,1,19.67,0
9928,352,30,11,0,1,2,12.48,0
9929,972,70,10,3,1,0,7.59,0
9930,816,20,9,0,1,0,14.36,0
9931,298,20,11,2,1,0,22.26,0
9932,283,10,14,2,1,0,16.06,0
9933,586,10,12,1,1,0,19.0,0
9934,110,100,8,2,0,0,8.26,0
9935,180,70,9,0,1,0,12.13,1
9936,938,70,9,2,0,1,16.41,0
9937,544,30,10,2,1,0,16.72,0
9938,746,70,10,2,1,0,14.74,0
9939,794,70,6,1,0,1,9.78,1
9940,25,70,10,3,1,0,10.57,0
9941,843,50,7,0,1,1,27.64,0
9942,791,50,10,0,1,0,9.42,0
9943,738,30,17,1,1,0,21.37,0
9944,57,30,10,4,0,0,10.18,1
9945,180,20,8,0,0,0,14.95,0
9946,232,30,10,2,1,0,6.38,1
9947,894,100,14,0,1,1,13.25,0
9948,343,20,10,0,1,0,15.67,0
9949,477,70,7,1,0,0,8.71,0
9950,799,30,11,2,0,0,14.0,0
9951,576,100,9,2,1,0,13.79,0
9952,455,30,13,5,1,1,16.85,0
9953,232,30,8,1,1,0,8.76,0
9954,289,20,7,0,1,1,15.4,0
9955,213,20,9,2,0,0,10.84,1
9956,258,10,7,1,0,0,17.79,0
9957,530,20,7,2,1,0,25.91,0
9958,687,20,15,4,1,0,11.13,0
9959,929,50,9,1,1,2,11.69,0
9960,229,30,7,2,0,1,6.19,1
9961,226,20,12,2,1,1,20.27,0
9962,596,30,9,1,1,0,13.26,0
9963,803,30,9,3,1,0,20.17,0
9964,435,50,13,1,0,1,15.84,0
9965,882,30,9,2,1,0,11.7,0
9966,758,100,13,3,1,0,11.46,1
9967,402,20,4,0,0,1,14.46,1
9968,622,30,11,0,0,1,17.82,1
9969,766,10,7,1,0,1,3.8,1
9970,88,10,14,1,1,1,12.12,0
9971,584,50,5,0,1,0,22.02,0
9972,893,100,7,1,1,1,12.76,0
9973,542,20,10,1,1,0,12.16,0
9974,684,50,4,2,1,0,4.62,0
9975,309,10,11,4,1,0,13.84,0
9976,906,100,12,1,1,0,7.79,0
9977,343,20,11,1,0,0,20.58,0
9978,436,30,7,0,1,0,12.32,0
9979,177,20,15,0,1,0,14.1,0
9980,139,70,10,4,1,1,11.15,1
9981,194,20,9,1,1,1,12.99,0
9982,186,30,14,1,1,0,23.98,0
9983,218,70,10,1,0,0,17.38,0
9984,164,100,12,1,1,0,16.48,0
9985,161,50,4,2,1,0,15.94,1
9986,943,100,7,0,0,0,7.89,0
9987,525,20,5,2,1,0,23.0,0
9988,808,50,9,0,0,0,5.27,1
9989,601,20,9,0,1,0,10.62,0
9990,836,10,9,0,1,0,11.1,0
9991,42,10,14,3,1,0,17.66,0
9992,915,30,9,1,1,0,15.32,0
9993,210,100,11,0,0,0,10.58,0
9994,741,10,9,3,1,0,15.73,0
9995,862,70,6,0,0,0,17.9,0
9996,275,70,9,1,1,1,21.38,0
9997,954,20,14,1,1,0,14.36,0
9998,279,50,14,2,1,0,20.62,0
9999,251,70,9,0,1,0,17.94,0
10000,310,20,14,1,0,1,6.17,0
10001,720,50,14,0,1,0,6.8,1
10002,833,10,17,0,0,0,13.52,0
10003,140,20,5,3,1,0,20.14,0
10004,792,50,7,3,1,1,20.86,0
10005,546,30,12,2,1,0,8.79,0
10006,821,100,7,0,1,0,6.7,0
10007,904,100,8,0,1,0,11.56,0
10008,530,30,8,2,1,1,2.88,0
10009,57,70,14,0,1,0,12.34,0
10010,112,100,11,2,0,0,13.95,1
10011,5,50,11,0,1,1,16.94,0
10012,410,30,6,2,1,0,15.83,0
10013,414,70,9,1,1,0,14.3,0
10014,182,20,12,0,1,1,10.48,0
10015,13,20,11,2,0,0,22.44,0
10016,339,50,12,0,1,0,9.68,0
10017,797,50,4,0,1,0,17.08,0
10018,259,50,9,1,1,0,14.73,0
10019,90,100,10,1,1,1,13.66,0
10020,616,50,10,0,1,0,23.11,0
10021,891,30,11,1,1,1,18.75,0
10022,698,30,13,0,1,0,14.37,0
10023,250,70,17,1,1,0,16.28,0
10024,255,30,8,0,0,0,14.06,1
10025,588,100,12,1,1,1,9.5,0
10026,898,20,7,2,1,0,23.07,0
10027,971,70,4,1,1,0,14.81,0
10028,108,30,8,2,1,0,18.19,1
10029,668,50,4,2,1,0,12.13,0
10030,594,30,10,0,0,1,18.76,0
10031,589,10,3,0,1,1,13.14,0
10032,485,70,7,1,1,0,9.22,0
10033,982,100,7,1,1,1,13.82,0
10034,972,30,10,0,1,1,17.12,0
10035,258,30,12,3,1,0,10.52,0
10036,639,100,8,2,1,2,8.74,0
10037,997,20,8,2,1,0,10.78,0
10038,903,50,12,1,0,1,5.61,1
10039,282,50,14,4,1,0,19.1,0
10040,986,20,8,5,1,0,17.79,0
10041,88,20,7,4,1,1,11.24,1
10042,204,10,7,0,1,0,11.89,0
10043,16,100,8,1,1,0,11.92,0
10044,151,70,9,3,1,0,8.19,0
10045,936,50,10,2,1,0,13.12,0
10046,254,20,8,1,1,0,11.0,0
10047,188,20,15,2,0,1,4.62,1
10048,329,100,10,0,1,1,28.79,0
10049,544,70,10,0,0,1,18.28,0
10050,783,20,6,1,1,2,23.26,0
10051,997,10,12,1,1,0,22.05,0
10052,397,70,13,1,0,0,15.58,0
10053,517,10,4,3,0,2,17.64,1
10054,459,30,5,0,1,0,21.6,0
10055,330,50,11,2,1,0,31.26,0
10056,820,20,3,1,0,0,5.31,1
10057,845,70,9,2,0,0,11.67,1
10058,169,10,13,1,0,0,11.88,0
10059,693,50,12,2,1,0,10.76,0
10060,366,50,9,2,0,0,16.16,0
10061,178,20,13,1,0,0,11.93,0
10062,655,50,19,3,1,0,16.86,0
10063,362,20,2,1,1,0,25.67,0
10064,760,30,10,0,0,0,19.76,0
10065,639,20,11,0,1,0,14.78,0
10066,775,100,12,1,1,1,22.46,0
10067,40,10,10,1,0,0,14.74,0
10068,924,100,14,1,0,1,14.64,0
10069,416,50,9,0,1,1,19.3,0
10070,355,50,8,1,1,0,21.08,0
10071,255,50,13,0,1,0,19.91,1
10072,143,20,6,2,1,0,17.41,1
10073,752,70,14,0,1,0,15.37,0
10074,740,20,9,2,0,0,10.02,0
10075,853,10,5,2,0,0,16.91,0
10076,710,20,10,2,1,1,16.4,0
10077,577,50,8,2,1,0,6.44,0
10078,900,30,9,2,1,0,20.44,0
10079,11,10,4,0,1,1,20.66,1
10080,620,100,11,0,1,0,24.35,0
10081,26,30,6,3,1,0,9.38,0
10082,957,10,12,1,1,0,13.9,0
10083,421,10,9,1,0,0,5.86,0
10084,663,50,10,0,1,0,24.1,0
10085,221,100,8,0,0,0,17.11,0
10086,853,20,5,4,1,0,8.79,0
10087,496,100,14,0,1,0,12.73,0
10088,237,50,11,2,1,0,16.41,0
10089,237,50,8,1,1,0,14.66,0
10090,219,50,7,2,1,0,22.58,0
10091,487,30,4,3,1,0,10.18,0
10092,936,100,10,2,1,0,15.4,0
10093,461,100,12,1,1,1,18.42,0
10094,663,10,12,0,0,0,20.28,0
10095,635,70,5,0,1,0,19.81,0
10096,144,20,15,1,1,0,18.83,0
10097,990,50,6,1,0,0,8.56,0
10098,189,100,7,0,1,0,15.53,0
10099,255,100,9,5,0,0,11.85,0
10100,68,10,15,3,1,0,18.53,0
10101,616,20,2,1,1,0,18.5,0
10102,336,70,9,0,1,0,12.55,0
10103,671,70,11,2,0,0,18.85,1
10104,821,50,13,1,0,0,4.69,0
10105,874,70,13,2,1,0,16.58,0
10106,409,70,9,0,1,0,12.44,0
10107,300,20,6,1,1,0,18.26,0
10108,908,20,9,2,1,0,12.22,0
10109,602,50,13,0,1,0,11.78,0
10110,357,100,10,3,1,0,21.76,0
10111,256,10,7,0,1,0,19.27,0
10112,353,50,2,0,1,0,14.92,0
10113,732,30,11,0,1,1,15.52,0
10114,521,70,3,0,1,0,24.98,1
10115,524,10,11,2,1,0,19.99,0
10116,837,100,10,1,1,0,10.8,0
10117,950,100,11,2,1,0,6.34,0
10118,756,20,11,1,1,0,12.11,0
10119,694,30,13,1,1,0,17.95,0
10120,284,100,13,5,1,1,13.66,1
10121,312,30,14,1,0,0,23.69,0
10122,99,70,10,5,0,1,18.66,0
10123,197,20,9,3,0,0,17.27,0
10124,482,10,8,0,1,0,15.04,0
10125,878,20,11,3,1,1,12.4,0
10126,226,70,10,2,0,0,10.58,0
10127,845,100,12,2,0,0,22.15,0
10128,615,30,15,4,1,1,14.14,0
10129,618,70,16,2,1,0,17.22,0
10130,365,100,9,0,1,0,24.39,0
10131,368,50,13,5,1,0,18.09,0
10132,570,30,13,0,1,0,20.68,0
10133,590,70,12,1,1,1,16.89,1
10134,75,10,4,1,1,0,1.84,0
10135,42,10,13,1,1,0,10.91,0
10136,422,100,7,0,1,0,16.08,0
10137,836,100,11,2,0,0,24.07,0
10138,181,10,5,0,1,0,12.49,0
10139,545,50,8,1,0,0,20.3,1
10140,71,20,9,1,1,0,16.09,0
10141,568,10,11,4,1,0,14.37,0
10142,105,100,9,1,0,0,13.37,0
10143,200,100,12,2,0,1,24.55,0
10144,101,50,10,3,1,0,14.08,1
10145,768,10,9,2,1,0,13.06,0
10146,307,50,13,1,1,0,19.0,0
10147,586,10,8,1,1,0,10.77,1
10148,683,20,7,1,1,0,13.92,0
10149,377,70,11,2,1,0,29.34,0
10150,655,10,7,1,1,1,18.56,0
10151,678,70,12,1,1,0,4.65,0
10152,399,10,9,3,1,1,5.33,0
10153,773,20,5,1,1,1,6.37,0
10154,221,100,11,0,1,0,19.44,0
10155,595,70,11,3,1,0,18.01,0
10156,182,50,9,2,1,0,19.27,0
10157,307,10,14,1,1,1,21.72,0
10158,522,100,7,2,1,0,24.72,0
10159,396,10,5,0,1,0,10.25,0
10160,4,50,7,4,0,1,17.72,1
10161,863,20,8,4,1,0,17.34,0
10162,914,30,9,1,1,1,16.55,0
10163,848,10,5,4,0,0,17.82,0
10164,804,50,9,1,0,0,15.81,0
10165,281,30,9,1,1,0,22.36,0
10166,215,10,8,2,1,0,17.97,0
10167,972,70,12,2,1,0,12.28,0
10168,610,100,12,2,1,0,11.84,0
10169,420,100,8,2,1,0,19.1,0
10170,101,50,7,1,1,0,15.37,0
10171,963,70,10,4,0,0,17.6,0
10172,521,20,8,0,1,0,20.3,0
10173,573,30,9,0,1,1,16.6,0
10174,309,50,8,1,1,0,16.76,0
10175,658,10,12,1,1,0,5.18,0
10176,939,100,13,2,0,0,19.98,0
10177,931,10,7,2,1,0,20.64,0
10178,510,30,5,1,1,0,16.49,0
10179,63,70,8,0,1,0,16.7,0
10180,633,70,10,3,1,0,4.21,0
10181,226,50,6,0,1,0,15.18,0
10182,105,50,8,1,1,0,24.91,0
10183,974,70,7,1,1,2,14.78,0
10184,772,50,9,1,1,0,17.42,0
10185,861,70,13,3,1,0,4.94,0
10186,425,30,6,0,1,0,19.68,0
10187,255,50,19,1,1,2,15.72,0
10188,429,70,8,0,1,1,13.89,0
10189,434,50,5,3,0,0,14.99,0
10190,207,10,12,0,0,1,22.67,0
10191,28,100,9,1,0,1,9.38,0
10192,682,10,11,1,1,0,18.02,1
10193,336,20,9,0,0,0,17.7,0
10194,588,70,12,1,1,0,13.28,0
10195,628,20,8,3,0,0,15.08,0
10196,69,70,5,2,0,0,18.88,1
10197,866,100,11,2,0,0,17.56,1
10198,746,50,18,3,1,0,19.51,0
10199,513,70,6,0,1,1,10.34,0
10200,167,10,15,3,0,0,22.51,0
10201,864,50,7,5,0,0,10.22,1
10202,730,100,11,1,1,1,18.36,0
10203,785,10,13,1,0,0,19.53,0
10204,368,50,10,0,0,0,22.35,1
10205,251,70,13,0,1,1,13.99,0
10206,859,70,12,3,0,0,19.78,1
10207,856,10,11,0,1,0,15.6,0
10208,931,30,7,2,0,0,19.37,0
10209,686,70,6,2,1,0,11.92,1
10210,170,30,16,2,0,1,18.25,1
10211,758,50,8,0,1,1,19.32,1
10212,935,30,9,1,1,1,4.56,0
10213,90,10,6,0,1,0,16.98,0
10214,561,20,10,2,0,0,10.17,0
10215,446,20,6,3,1,0,16.68,0
10216,294,10,19,0,1,1,9.89,0
10217,919,20,10,2,1,0,11.63,0
10218,150,10,18,1,1,0,22.93,0
10219,132,70,15,1,1,1,18.32,0
10220,433,30,16,0,1,0,13.34,0
10221,59,20,8,2,1,1,16.17,0
10222,969,70,11,0,1,1,14.49,0
10223,836,20,8,2,1,0,10.29,0
10224,199,50,12,2,1,0,4.9,0
10225,215,10,7,2,1,0,31.28,0
10226,898,10,9,3,1,0,16.49,0
10227,561,70,14,1,1,0,20.04,1
10228,472,50,11,2,0,0,9.24,0
10229,744,30,8,1,1,0,20.28,0
10230,247,50,12,1,1,0,9.04,0
10231,382,50,9,4,1,0,19.68,0
10232,991,100,9,0,1,0,12.85,0
10233,239,30,7,2,0,0,19.41,0
10234,927,30,12,2,0,0,7.46,0
10235,367,50,11,2,1,0,12.89,1
10236,168,20,11,3,1,0,17.24,1
10237,560,100,9,0,1,0,17.22,0
10238,51,20,16,0,1,0,7.68,0
10239,811,50,8,4,1,0,17.3,0
10240,610,20,10,2,0,0,15.18,1
10241,951,30,9,1,0,0,19.54,0
10242,728,30,8,1,1,1,13.75,0
10243,689,20,10,1,0,0,11.9,0
10244,380,30,14,4,1,1,17.07,0
10245,474,10,11,2,1,0,17.03,0
10246,80,30,12,4,1,0,15.03,0
10247,697,50,8,0,1,0,16.82,0
10248,367,70,13,3,0,1,16.09,0
10249,461,20,8,2,1,0,13.42,0
10250,911,100,12,2,1,1,26.91,0
10251,539,20,12,0,1,1,10.88,0
10252,452,30,8,3,0,0,3.81,1
10253,464,30,16,2,1,1,17.16,0
10254,960,70,8,1,1,0,9.48,0
10255,478,70,12,3,1,0,14.55,0
10256,926,100,17,0,1,0,20.51,0
10257,420,50,9,1,0,0,22.15,0
10258,707,10,12,4,0,0,24.09,0
10259,214,50,8,3,0,0,21.28,0
10260,369,100,8,3,1,0,18.16,0
10261,854,20,7,1,1,0,13.42,0
10262,114,30,7,3,1,0,6.63,0
10263,754,50,12,0,0,0,11.95,0
10264,503,30,10,2,0,1,11.99,0
10265,636,30,10,4,1,0,18.41,1
10266,817,50,11,0,0,0,18.05,0
10267,588,50,8,2,1,1,12.06,0
10268,311,70,6,3,0,1,14.19,1
10269,469,100,13,1,0,1,14.27,0
10270,824,100,8,0,1,0,16.91,0
10271,708,10,9,1,1,0,14.95,0
10272,863,70,12,2,1,1,18.09,0
10273,44,10,9,2,1,0,24.04,0
10274,415,50,11,3,1,0,8.68,1
10275,698,100,17,0,0,0,11.21,1
10276,855,100,12,5,0,1,14.48,0
10277,246,10,4,4,1,1,14.29,0
10278,949,20,10,0,1,0,14.12,0
10279,84,70,11,2,0,3,17.09,1
10280,207,70,10,2,1,0,12.94,0
10281,151,70,9,3,0,0,9.09,1
10282,668,100,7,2,1,0,13.01,0
10283,528,30,13,2,1,0,20.17,0
10284,165,100,8,0,1,0,16.46,0
10285,917,30,12,1,1,2,10.88,0
10286,975,100,16,0,1,0,9.64,0
10287,145,50,10,0,1,1,16.04,0
10288,37,100,6,2,1,0,14.66,1
10289,333,50,6,1,1,0,18.5,0
10290,403,30,9,1,1,0,13.97,0
10291,414,70,10,3,1,1,13.84,0
10292,45,30,12,1,0,0,4.64,0
10293,402,10,10,2,1,1,19.82,1
10294,206,70,7,2,1,0,11.08,0
10295,62,100,11,3,1,0,13.63,0
10296,420,100,11,1,1,0,4.88,0
10297,868,100,8,2,1,0,15.54,0
10298,468,100,8,2,1,0,18.06,0
10299,820,100,10,2,1,0,17.5,0
10300,19,30,12,2,1,1,10.48,0
10301,365,50,6,0,1,1,22.76,0
10302,300,30,10,2,1,0,17.16,0
10303,7,20,8,2,1,0,18.5,0
10304,761,30,12,3,1,2,12.03,0
10305,428,70,4,2,1,0,11.88,0
10306,117,100,6,0,1,0,11.58,0
10307,580,30,12,1,0,1,4.84,0
10308,507,50,6,1,1,0,16.29,0
10309,546,100,13,2,1,1,20.77,0
10310,706,10,5,1,1,0,20.28,0
10311,325,20,13,1,1,0,26.04,0
10312,55,70,17,0,1,1,11.5,0
10313,778,50,10,1,1,0,17.32,0
10314,992,20,7,0,1,0,15.74,0
10315,42,30,11,0,0,0,14.55,0
10316,297,20,15,2,1,0,14.09,1
10317,973,100,6,1,1,0,12.79,0
10318,231,100,10,1,1,0,7.59,0
10319,453,10,14,1,1,0,18.16,0
10320,890,20,6,1,1,1,17.19,0
10321,394,20,9,1,1,0,12.8,0
10322,522,100,13,1,1,0,6.66,0
10323,358,30,9,2,0,0,16.32,1
10324,987,30,14,1,0,0,14.26,0
10325,444,70,13,1,0,0,9.55,0
10326,128,30,10,0,0,0,18.46,0
10327,691,20,4,3,1,0,16.97,0
10328,405,10,11,2,0,0,19.17,0
10329,392,30,21,1,1,0,15.05,1
10330,193,100,12,3,1,1,2.67,0
10331,604,100,7,1,1,0,15.27,0
10332,881,70,11,1,1,0,13.56,0
10333,743,70,10,4,1,0,22.13,0
10334,78,20,11,0,1,2,18.39,0
10335,85,30,9,3,1,0,11.88,0
10336,30,30,7,2,1,0,12.46,0
10337,725,70,9,2,1,0,19.37,0
10338,49,30,9,2,1,1,20.5,1
10339,777,20,10,2,1,2,18.82,0
10340,145,10,15,1,1,0,14.78,0
10341,69,100,11,0,0,0,15.59,0
10342,58,20,9,1,1,0,21.98,0
10343,697,30,9,0,1,0,19.34,0
10344,574,20,13,4,0,0,16.46,0
10345,479,100,15,1,1,0,25.04,0
10346,820,50,11,0,0,0,15.56,0
10347,445,100,6,3,1,0,11.03,0
10348,296,100,3,2,1,3,10.67,0
10349,678,50,12,2,1,1,17.07,0
10350,171,30,9,2,1,1,10.69,0
10351,575,30,10,0,0,0,12.34,0
10352,147,10,12,1,0,0,5.8,0
10353,484,100,8,0,0,0,20.59,0
10354,306,20,13,1,1,0,17.65,0
10355,673,10,16,1,1,0,17.46,0
10356,653,30,13,2,1,1,12.45,0
10357,846,30,14,1,1,0,11.24,0
10358,609,70,10,3,1,0,16.94,0
10359,446,10,12,1,1,0,8.05,0
10360,221,30,11,2,0,1,15.99,0
10361,555,50,6,1,0,0,14.52,0
10362,945,70,10,4,0,1,19.66,1
10363,804,20,5,4,1,1,8.94,1
10364,378,70,7,4,1,0,12.65,1
10365,620,100,12,4,0,0,14.0,1
10366,266,100,9,1,1,0,20.76,0
10367,95,20,6,2,1,1,23.39,1
10368,262,50,9,3,0,0,12.71,0
10369,825,20,11,2,1,0,14.4,1
10370,897,10,12,0,1,0,9.78,0
10371,71,20,15,0,1,0,13.29,0
10372,954,20,9,1,0,1,6.42,0
10373,219,70,9,0,0,0,15.0,0
10374,533,50,7,0,0,0,7.09,0
10375,92,20,10,2,0,1,17.22,1
10376,127,10,9,2,1,0,19.88,0
10377,80,70,6,4,1,0,13.61,0
10378,824,50,14,1,0,0,16.41,0
10379,238,50,18,1,1,3,18.26,0
10380,983,30,13,0,1,0,9.09,0
10381,372,100,7,0,1,0,12.5,0
10382,916,10,13,0,0,1,23.92,0
10383,486,100,11,1,1,0,17.39,0
10384,694,70,10,3,0,2,17.69,1
10385,25,70,11,2,1,0,6.33,0
10386,156,10,18,2,1,0,9.54,0
10387,517,50,7,2,0,0,10.97,1
10388,632,20,14,2,1,0,12.35,0
10389,789,10,11,0,0,0,16.64,0
10390,530,70,12,3,1,0,9.67,0
10391,943,100,15,2,0,1,18.85,0
10392,710,10,12,2,1,0,12.74,0
10393,57,50,10,2,1,0,8.36,1
10394,605,30,7,1,0,1,24.72,0
10395,19,30,11,1,1,0,14.96,0
10396,384,20,10,0,1,0,19.02,0
10397,865,20,9,1,0,0,9.16,0
10398,193,50,7,1,1,0,4.29,1
10399,237,100,17,1,0,0,8.33,0
10400,387,20,10,2,0,0,13.35,0
10401,426,30,10,1,0,1,26.58,0
10402,277,50,6,0,1,0,21.82,0
10403,227,50,12,1,1,0,14.59,0
10404,745,50,10,1,0,1,11.74,0
10405,552,10,13,1,0,1,15.12,0
10406,323,100,4,2,1,0,12.22,0
10407,153,100,11,0,1,0,15.54,0
10408,639,20,5,3,1,0,12.84,0
10409,237,100,8,3,1,1,1.0,1
10410,998,70,11,0,1,0,21.27,0
10411,55,30,12,2,1,0,14.46,0
10412,980,20,10,1,0,0,6.6,0
10413,436,100,6,0,1,1,19.7,0
10414,684,30,5,4,1,0,23.74,0
10415,109,20,13,2,1,1,14.97,0
10416,866,70,13,2,1,2,9.23,0
10417,981,30,10,1,1,1,19.61,0
10418,184,70,8,1,0,0,14.07,1
10419,951,30,13,1,1,0,13.96,0
10420,368,10,7,4,1,1,7.36,1
10421,983,10,14,2,1,0,18.82,0
10422,198,30,11,1,0,1,2.78,1
10423,371,30,10,1,1,0,7.17,0
10424,373,70,11,1,0,0,20.01,0
10425,973,100,11,1,0,0,7.38,0
10426,497,50,14,0,0,0,16.27,1
10427,599,30,6,3,0,1,12.47,0
10428,201,20,14,1,0,1,17.94,0
10429,849,20,7,4,1,0,12.02,0
10430,509,20,10,1,1,0,13.47,0
10431,322,10,11,3,1,0,23.16,0
10432,275,100,15,0,1,0,14.48,0
10433,211,70,10,0,1,1,20.24,1
10434,504,100,15,2,0,0,7.72,0
10435,903,10,15,0,1,0,11.57,0
10436,118,100,16,0,0,0,13.12,1
10437,703,100,7,0,1,0,19.34,0
10438,554,20,12,0,1,0,21.74,0
10439,42,30,14,1,1,1,7.72,0
10440,315,20,8,3,1,0,18.18,1
10441,788,100,8,0,0,1,18.05,0
10442,329,30,10,0,1,0,19.3,0
10443,17,70,8,1,1,0,21.16,0
10444,283,50,9,1,1,0,16.34,0
10445,943,30,11,1,1,0,19.42,0
10446,258,10,14,1,1,0,10.95,0
10447,575,20,7,0,1,0,11.9,0
10448,574,20,9,0,1,2,15.0,0
10449,612,100,12,0,1,1,16.24,0
10450,19,100,12,0,0,0,14.53,0
10451,529,100,9,1,1,0,10.03,0
10452,837,100,8,0,1,0,3.99,0
10453,423,20,12,0,1,0,16.88,0
10454,466,30,12,1,1,0,18.48,1
10455,373,70,5,2,1,0,17.98,0
10456,758,30,11,2,1,0,10.55,0
10457,763,10,7,2,0,1,12.3,0
10458,967,20,6,1,1,0,7.68,0
10459,81,30,17,4,1,1,17.27,0
10460,551,20,6,3,0,0,6.65,1
10461,548,10,8,0,0,0,13.67,1
10462,424,50,8,2,1,0,10.13,0
10463,429,50,8,0,1,0,10.58,0
10464,388,50,9,1,0,0,28.95,0
10465,998,20,16,1,1,0,15.86,0
10466,921,30,13,1,1,0,11.65,0
10467,709,20,10,3,1,0,7.52,0
10468,670,70,9,1,1,1,9.76,1
10469,204,30,8,1,0,0,10.18,0
10470,196,10,5,3,0,0,23.65,0
10471,728,100,14,1,1,0,16.74,0
10472,285,50,15,0,1,0,10.16,0
